sequence,cycle,channel,rank,pim_block,key
6635,29049,61,0,3,134170525302788
6636,29049,61,0,4,134179115237380
6637,29049,61,0,5,134187705171972
6638,29049,61,0,6,134196295106564
6639,29049,61,0,7,134204885041156
6640,29049,62,0,0,136343778754564
6641,29049,62,0,1,136352368689156
6642,29049,62,0,2,136360958623748
6643,29049,62,0,3,136369548558340
6644,29049,62,0,4,136378138492932
6645,29049,62,0,5,136386728427524
6646,29049,62,0,6,136395318362116
6647,29049,62,0,7,136403908296708
6648,29049,63,0,0,138542802010116
6649,29049,63,0,1,138551391944708
6650,29049,63,0,2,138559981879300
6651,29049,63,0,3,138568571813892
6652,29049,63,0,4,138577161748484
6653,29049,63,0,5,138585751683076
6654,29049,63,0,6,138594341617668
6655,29049,63,0,7,138602931552260
6656,29051,0,0,0,4336910341
6657,29051,0,0,1,12926844933
6658,29051,0,0,2,21516779525
6659,29051,0,0,3,30106714117
6660,29051,0,0,4,38696648709
6661,29051,0,0,5,47286583301
6662,29051,0,0,6,55876517893
6663,29051,0,0,7,64466452485
6664,29051,1,0,0,2203360165893
6665,29051,1,0,1,2211950100485
6666,29051,1,0,2,2220540035077
6667,29051,1,0,3,2229129969669
6668,29051,1,0,4,2237719904261
6669,29051,1,0,5,2246309838853
6670,29051,1,0,6,2254899773445
6671,29051,1,0,7,2263489708037
6672,29051,2,0,0,4402383421445
6673,29051,2,0,1,4410973356037
6674,29051,2,0,2,4419563290629
6675,29051,2,0,3,4428153225221
6676,29051,2,0,4,4436743159813
6677,29051,2,0,5,4445333094405
6678,29051,2,0,6,4453923028997
6679,29051,2,0,7,4462512963589
6680,29051,3,0,0,6601406676997
6681,29051,3,0,1,6609996611589
6682,29051,3,0,2,6618586546181
6683,29051,3,0,3,6627176480773
6684,29051,3,0,4,6635766415365
6685,29051,3,0,5,6644356349957
6686,29051,3,0,6,6652946284549
6687,29051,3,0,7,6661536219141
6688,29051,4,0,0,8800429932549
6689,29051,4,0,1,8809019867141
6690,29051,4,0,2,8817609801733
6691,29051,4,0,3,8826199736325
6692,29051,4,0,4,8834789670917
6693,29051,4,0,5,8843379605509
6694,29051,4,0,6,8851969540101
6695,29051,4,0,7,8860559474693
6696,29051,5,0,0,10999453188101
6697,29051,5,0,1,11008043122693
6698,29051,5,0,2,11016633057285
6699,29051,5,0,3,11025222991877
6700,29051,5,0,4,11033812926469
6701,29051,5,0,5,11042402861061
6702,29051,5,0,6,11050992795653
6703,29051,5,0,7,11059582730245
6704,29051,6,0,0,13198476443653
6705,29051,6,0,1,13207066378245
6706,29051,6,0,2,13215656312837
6707,29051,6,0,3,13224246247429
6708,29051,6,0,4,13232836182021
6709,29051,6,0,5,13241426116613
6710,29051,6,0,6,13250016051205
6711,29051,6,0,7,13258605985797
6712,29051,7,0,0,15397499699205
6713,29051,7,0,1,15406089633797
6714,29051,7,0,2,15414679568389
6715,29051,7,0,3,15423269502981
6716,29051,7,0,4,15431859437573
6717,29051,7,0,5,15440449372165
6718,29051,7,0,6,15449039306757
6719,29051,7,0,7,15457629241349
6720,29051,8,0,0,17596522954757
6721,29051,8,0,1,17605112889349
6722,29051,8,0,2,17613702823941
6723,29051,8,0,3,17622292758533
6724,29051,8,0,4,17630882693125
6725,29051,8,0,5,17639472627717
6726,29051,8,0,6,17648062562309
6727,29051,8,0,7,17656652496901
6728,29051,9,0,0,19795546210309
6729,29051,9,0,1,19804136144901
6730,29051,9,0,2,19812726079493
6731,29051,9,0,3,19821316014085
6732,29051,9,0,4,19829905948677
6733,29051,9,0,5,19838495883269
6734,29051,9,0,6,19847085817861
6735,29051,9,0,7,19855675752453
6736,29051,10,0,0,21994569465861
6737,29051,10,0,1,22003159400453
6738,29051,10,0,2,22011749335045
6739,29051,10,0,3,22020339269637
6740,29051,10,0,4,22028929204229
6741,29051,10,0,5,22037519138821
6742,29051,10,0,6,22046109073413
6743,29051,10,0,7,22054699008005
6744,29051,11,0,0,24193592721413
6745,29051,11,0,1,24202182656005
6746,29051,11,0,2,24210772590597
6747,29051,11,0,3,24219362525189
6748,29051,11,0,4,24227952459781
6749,29051,11,0,5,24236542394373
6750,29051,11,0,6,24245132328965
6751,29051,11,0,7,24253722263557
6752,29051,12,0,0,26392615976965
6753,29051,12,0,1,26401205911557
6754,29051,12,0,2,26409795846149
6755,29051,12,0,3,26418385780741
6756,29051,12,0,4,26426975715333
6757,29051,12,0,5,26435565649925
6758,29051,12,0,6,26444155584517
6759,29051,12,0,7,26452745519109
6760,29051,13,0,0,28591639232517
6761,29051,13,0,1,28600229167109
6762,29051,13,0,2,28608819101701
6763,29051,13,0,3,28617409036293
6764,29051,13,0,4,28625998970885
6765,29051,13,0,5,28634588905477
6766,29051,13,0,6,28643178840069
6767,29051,13,0,7,28651768774661
6768,29051,14,0,0,30790662488069
6769,29051,14,0,1,30799252422661
6770,29051,14,0,2,30807842357253
6771,29051,14,0,3,30816432291845
6772,29051,14,0,4,30825022226437
6773,29051,14,0,5,30833612161029
6774,29051,14,0,6,30842202095621
6775,29051,14,0,7,30850792030213
6776,29051,15,0,0,32989685743621
6777,29051,15,0,1,32998275678213
6778,29051,15,0,2,33006865612805
6779,29051,15,0,3,33015455547397
6780,29051,15,0,4,33024045481989
6781,29051,15,0,5,33032635416581
6782,29051,15,0,6,33041225351173
6783,29051,15,0,7,33049815285765
6784,29051,16,0,0,35188708999173
6785,29051,16,0,1,35197298933765
6786,29051,16,0,2,35205888868357
6787,29051,16,0,3,35214478802949
6788,29051,16,0,4,35223068737541
6789,29051,16,0,5,35231658672133
6790,29051,16,0,6,35240248606725
6791,29051,16,0,7,35248838541317
6792,29051,17,0,0,37387732254725
6793,29051,17,0,1,37396322189317
6794,29051,17,0,2,37404912123909
6795,29051,17,0,3,37413502058501
6796,29051,17,0,4,37422091993093
6797,29051,17,0,5,37430681927685
6798,29051,17,0,6,37439271862277
6799,29051,17,0,7,37447861796869
6800,29051,18,0,0,39586755510277
6801,29051,18,0,1,39595345444869
6802,29051,18,0,2,39603935379461
6803,29051,18,0,3,39612525314053
6804,29051,18,0,4,39621115248645
6805,29051,18,0,5,39629705183237
6806,29051,18,0,6,39638295117829
6807,29051,18,0,7,39646885052421
6808,29051,19,0,0,41785778765829
6809,29051,19,0,1,41794368700421
6810,29051,19,0,2,41802958635013
6811,29051,19,0,3,41811548569605
6812,29051,19,0,4,41820138504197
6813,29051,19,0,5,41828728438789
6814,29051,19,0,6,41837318373381
6815,29051,19,0,7,41845908307973
6816,29051,20,0,0,43984802021381
6817,29051,20,0,1,43993391955973
6818,29051,20,0,2,44001981890565
6819,29051,20,0,3,44010571825157
6820,29051,20,0,4,44019161759749
6821,29051,20,0,5,44027751694341
6822,29051,20,0,6,44036341628933
6823,29051,20,0,7,44044931563525
6824,29051,21,0,0,46183825276933
6825,29051,21,0,1,46192415211525
6826,29051,21,0,2,46201005146117
6827,29051,21,0,3,46209595080709
6828,29051,21,0,4,46218185015301
6829,29051,21,0,5,46226774949893
6830,29051,21,0,6,46235364884485
6831,29051,21,0,7,46243954819077
6832,29051,22,0,0,48382848532485
6833,29051,22,0,1,48391438467077
6834,29051,22,0,2,48400028401669
6835,29051,22,0,3,48408618336261
6836,29051,22,0,4,48417208270853
6837,29051,22,0,5,48425798205445
6838,29051,22,0,6,48434388140037
6839,29051,22,0,7,48442978074629
6840,29051,23,0,0,50581871788037
6841,29051,23,0,1,50590461722629
6842,29051,23,0,2,50599051657221
6843,29051,23,0,3,50607641591813
6844,29051,23,0,4,50616231526405
6845,29051,23,0,5,50624821460997
6846,29051,23,0,6,50633411395589
6847,29051,23,0,7,50642001330181
6848,29051,24,0,0,52780895043589
6849,29051,24,0,1,52789484978181
6850,29051,24,0,2,52798074912773
6851,29051,24,0,3,52806664847365
6852,29051,24,0,4,52815254781957
6853,29051,24,0,5,52823844716549
6854,29051,24,0,6,52832434651141
6855,29051,24,0,7,52841024585733
6856,29051,25,0,0,54979918299141
6857,29051,25,0,1,54988508233733
6858,29051,25,0,2,54997098168325
6859,29051,25,0,3,55005688102917
6860,29051,25,0,4,55014278037509
6861,29051,25,0,5,55022867972101
6862,29051,25,0,6,55031457906693
6863,29051,25,0,7,55040047841285
6864,29051,26,0,0,57178941554693
6865,29051,26,0,1,57187531489285
6866,29051,26,0,2,57196121423877
6867,29051,26,0,3,57204711358469
6868,29051,26,0,4,57213301293061
6869,29051,26,0,5,57221891227653
6870,29051,26,0,6,57230481162245
6871,29051,26,0,7,57239071096837
6872,29051,27,0,0,59377964810245
6873,29051,27,0,1,59386554744837
6874,29051,27,0,2,59395144679429
6875,29051,27,0,3,59403734614021
6876,29051,27,0,4,59412324548613
6877,29051,27,0,5,59420914483205
6878,29051,27,0,6,59429504417797
6879,29051,27,0,7,59438094352389
6880,29051,28,0,0,61576988065797
6881,29051,28,0,1,61585578000389
6882,29051,28,0,2,61594167934981
6883,29051,28,0,3,61602757869573
6884,29051,28,0,4,61611347804165
6885,29051,28,0,5,61619937738757
6886,29051,28,0,6,61628527673349
6887,29051,28,0,7,61637117607941
6888,29051,29,0,0,63776011321349
6889,29051,29,0,1,63784601255941
6890,29051,29,0,2,63793191190533
6891,29051,29,0,3,63801781125125
6892,29051,29,0,4,63810371059717
6893,29051,29,0,5,63818960994309
6894,29051,29,0,6,63827550928901
6895,29051,29,0,7,63836140863493
6896,29051,30,0,0,65975034576901
6897,29051,30,0,1,65983624511493
6898,29051,30,0,2,65992214446085
6899,29051,30,0,3,66000804380677
6900,29051,30,0,4,66009394315269
6901,29051,30,0,5,66017984249861
6902,29051,30,0,6,66026574184453
6903,29051,30,0,7,66035164119045
6904,29051,31,0,0,68174057832453
6905,29051,31,0,1,68182647767045
6906,29051,31,0,2,68191237701637
6907,29051,31,0,3,68199827636229
6908,29051,31,0,4,68208417570821
6909,29051,31,0,5,68217007505413
6910,29051,31,0,6,68225597440005
6911,29051,31,0,7,68234187374597
6912,29051,32,0,0,70373081088005
6913,29051,32,0,1,70381671022597
6914,29051,32,0,2,70390260957189
6915,29051,32,0,3,70398850891781
6916,29051,32,0,4,70407440826373
6917,29051,32,0,5,70416030760965
6918,29051,32,0,6,70424620695557
6919,29051,32,0,7,70433210630149
6920,29051,33,0,0,72572104343557
6921,29051,33,0,1,72580694278149
6922,29051,33,0,2,72589284212741
6923,29051,33,0,3,72597874147333
6924,29051,33,0,4,72606464081925
6925,29051,33,0,5,72615054016517
6926,29051,33,0,6,72623643951109
6927,29051,33,0,7,72632233885701
6928,29051,34,0,0,74771127599109
6929,29051,34,0,1,74779717533701
6930,29051,34,0,2,74788307468293
6931,29051,34,0,3,74796897402885
6932,29051,34,0,4,74805487337477
6933,29051,34,0,5,74814077272069
6934,29051,34,0,6,74822667206661
6935,29051,34,0,7,74831257141253
6936,29051,35,0,0,76970150854661
6937,29051,35,0,1,76978740789253
6938,29051,35,0,2,76987330723845
6939,29051,35,0,3,76995920658437
6940,29051,35,0,4,77004510593029
6941,29051,35,0,5,77013100527621
6942,29051,35,0,6,77021690462213
6943,29051,35,0,7,77030280396805
6944,29051,36,0,0,79169174110213
6945,29051,36,0,1,79177764044805
6946,29051,36,0,2,79186353979397
6947,29051,36,0,3,79194943913989
6948,29051,36,0,4,79203533848581
6949,29051,36,0,5,79212123783173
6950,29051,36,0,6,79220713717765
6951,29051,36,0,7,79229303652357
6952,29051,37,0,0,81368197365765
6953,29051,37,0,1,81376787300357
6954,29051,37,0,2,81385377234949
6955,29051,37,0,3,81393967169541
6956,29051,37,0,4,81402557104133
6957,29051,37,0,5,81411147038725
6958,29051,37,0,6,81419736973317
6959,29051,37,0,7,81428326907909
6960,29051,38,0,0,83567220621317
6961,29051,38,0,1,83575810555909
6962,29051,38,0,2,83584400490501
6963,29051,38,0,3,83592990425093
6964,29051,38,0,4,83601580359685
6965,29051,38,0,5,83610170294277
6966,29051,38,0,6,83618760228869
6967,29051,38,0,7,83627350163461
6968,29051,39,0,0,85766243876869
6969,29051,39,0,1,85774833811461
6970,29051,39,0,2,85783423746053
6971,29051,39,0,3,85792013680645
6972,29051,39,0,4,85800603615237
6973,29051,39,0,5,85809193549829
6974,29051,39,0,6,85817783484421
6975,29051,39,0,7,85826373419013
6976,29051,40,0,0,87965267132421
6977,29051,40,0,1,87973857067013
6978,29051,40,0,2,87982447001605
6979,29051,40,0,3,87991036936197
6980,29051,40,0,4,87999626870789
6981,29051,40,0,5,88008216805381
6982,29051,40,0,6,88016806739973
6983,29051,40,0,7,88025396674565
6984,29051,41,0,0,90164290387973
6985,29051,41,0,1,90172880322565
6986,29051,41,0,2,90181470257157
6987,29051,41,0,3,90190060191749
6988,29051,41,0,4,90198650126341
6989,29051,41,0,5,90207240060933
6990,29051,41,0,6,90215829995525
6991,29051,41,0,7,90224419930117
6992,29051,42,0,0,92363313643525
6993,29051,42,0,1,92371903578117
6994,29051,42,0,2,92380493512709
6995,29051,42,0,3,92389083447301
6996,29051,42,0,4,92397673381893
6997,29051,42,0,5,92406263316485
6998,29051,42,0,6,92414853251077
6999,29051,42,0,7,92423443185669
7000,29051,43,0,0,94562336899077
7001,29051,43,0,1,94570926833669
7002,29051,43,0,2,94579516768261
7003,29051,43,0,3,94588106702853
7004,29051,43,0,4,94596696637445
7005,29051,43,0,5,94605286572037
7006,29051,43,0,6,94613876506629
7007,29051,43,0,7,94622466441221
7008,29051,44,0,0,96761360154629
7009,29051,44,0,1,96769950089221
7010,29051,44,0,2,96778540023813
7011,29051,44,0,3,96787129958405
7012,29051,44,0,4,96795719892997
7013,29051,44,0,5,96804309827589
7014,29051,44,0,6,96812899762181
7015,29051,44,0,7,96821489696773
7016,29051,45,0,0,98960383410181
7017,29051,45,0,1,98968973344773
7018,29051,45,0,2,98977563279365
7019,29051,45,0,3,98986153213957
7020,29051,45,0,4,98994743148549
7021,29051,45,0,5,99003333083141
7022,29051,45,0,6,99011923017733
7023,29051,45,0,7,99020512952325
7024,29051,46,0,0,101159406665733
7025,29051,46,0,1,101167996600325
7026,29051,46,0,2,101176586534917
7027,29051,46,0,3,101185176469509
7028,29051,46,0,4,101193766404101
7029,29051,46,0,5,101202356338693
7030,29051,46,0,6,101210946273285
7031,29051,46,0,7,101219536207877
7032,29051,47,0,0,103358429921285
7033,29051,47,0,1,103367019855877
7034,29051,47,0,2,103375609790469
7035,29051,47,0,3,103384199725061
7036,29051,47,0,4,103392789659653
7037,29051,47,0,5,103401379594245
7038,29051,47,0,6,103409969528837
7039,29051,47,0,7,103418559463429
7040,29051,48,0,0,105557453176837
7041,29051,48,0,1,105566043111429
7042,29051,48,0,2,105574633046021
7043,29051,48,0,3,105583222980613
7044,29051,48,0,4,105591812915205
7045,29051,48,0,5,105600402849797
7046,29051,48,0,6,105608992784389
7047,29051,48,0,7,105617582718981
7048,29051,49,0,0,107756476432389
7049,29051,49,0,1,107765066366981
7050,29051,49,0,2,107773656301573
7051,29051,49,0,3,107782246236165
7052,29051,49,0,4,107790836170757
7053,29051,49,0,5,107799426105349
7054,29051,49,0,6,107808016039941
7055,29051,49,0,7,107816605974533
7056,29051,50,0,0,109955499687941
7057,29051,50,0,1,109964089622533
7058,29051,50,0,2,109972679557125
7059,29051,50,0,3,109981269491717
7060,29051,50,0,4,109989859426309
7061,29051,50,0,5,109998449360901
7062,29051,50,0,6,110007039295493
7063,29051,50,0,7,110015629230085
7064,29051,51,0,0,112154522943493
7065,29051,51,0,1,112163112878085
7066,29051,51,0,2,112171702812677
7067,29051,51,0,3,112180292747269
7068,29051,51,0,4,112188882681861
7069,29051,51,0,5,112197472616453
7070,29051,51,0,6,112206062551045
7071,29051,51,0,7,112214652485637
7072,29051,52,0,0,114353546199045
7073,29051,52,0,1,114362136133637
7074,29051,52,0,2,114370726068229
7075,29051,52,0,3,114379316002821
7076,29051,52,0,4,114387905937413
7077,29051,52,0,5,114396495872005
7078,29051,52,0,6,114405085806597
7079,29051,52,0,7,114413675741189
7080,29051,53,0,0,116552569454597
7081,29051,53,0,1,116561159389189
7082,29051,53,0,2,116569749323781
7083,29051,53,0,3,116578339258373
7084,29051,53,0,4,116586929192965
7085,29051,53,0,5,116595519127557
7086,29051,53,0,6,116604109062149
7087,29051,53,0,7,116612698996741
7088,29051,54,0,0,118751592710149
7089,29051,54,0,1,118760182644741
7090,29051,54,0,2,118768772579333
7091,29051,54,0,3,118777362513925
7092,29051,54,0,4,118785952448517
7093,29051,54,0,5,118794542383109
7094,29051,54,0,6,118803132317701
7095,29051,54,0,7,118811722252293
7096,29051,55,0,0,120950615965701
7097,29051,55,0,1,120959205900293
7098,29051,55,0,2,120967795834885
7099,29051,55,0,3,120976385769477
7100,29051,55,0,4,120984975704069
7101,29051,55,0,5,120993565638661
7102,29051,55,0,6,121002155573253
7103,29051,55,0,7,121010745507845
7104,29051,56,0,0,123149639221253
7105,29051,56,0,1,123158229155845
7106,29051,56,0,2,123166819090437
7107,29051,56,0,3,123175409025029
7108,29051,56,0,4,123183998959621
7109,29051,56,0,5,123192588894213
7110,29051,56,0,6,123201178828805
7111,29051,56,0,7,123209768763397
7112,29051,57,0,0,125348662476805
7113,29051,57,0,1,125357252411397
7114,29051,57,0,2,125365842345989
7115,29051,57,0,3,125374432280581
7116,29051,57,0,4,125383022215173
7117,29051,57,0,5,125391612149765
7118,29051,57,0,6,125400202084357
7119,29051,57,0,7,125408792018949
7120,29051,58,0,0,127547685732357
7121,29051,58,0,1,127556275666949
7122,29051,58,0,2,127564865601541
7123,29051,58,0,3,127573455536133
7124,29051,58,0,4,127582045470725
7125,29051,58,0,5,127590635405317
7126,29051,58,0,6,127599225339909
7127,29051,58,0,7,127607815274501
7128,29051,59,0,0,129746708987909
7129,29051,59,0,1,129755298922501
7130,29051,59,0,2,129763888857093
7131,29051,59,0,3,129772478791685
7132,29051,59,0,4,129781068726277
7133,29051,59,0,5,129789658660869
7134,29051,59,0,6,129798248595461
7135,29051,59,0,7,129806838530053
7136,29051,60,0,0,131945732243461
7137,29051,60,0,1,131954322178053
7138,29051,60,0,2,131962912112645
7139,29051,60,0,3,131971502047237
7140,29051,60,0,4,131980091981829
7141,29051,60,0,5,131988681916421
7142,29051,60,0,6,131997271851013
7143,29051,60,0,7,132005861785605
7144,29051,61,0,0,134144755499013
7145,29051,61,0,1,134153345433605
7146,29051,61,0,2,134161935368197
7147,29051,61,0,3,134170525302789
7148,29051,61,0,4,134179115237381
7149,29051,61,0,5,134187705171973
7150,29051,61,0,6,134196295106565
7151,29051,61,0,7,134204885041157
7152,29051,62,0,0,136343778754565
7153,29051,62,0,1,136352368689157
7154,29051,62,0,2,136360958623749
7155,29051,62,0,3,136369548558341
7156,29051,62,0,4,136378138492933
7157,29051,62,0,5,136386728427525
7158,29051,62,0,6,136395318362117
7159,29051,62,0,7,136403908296709
7160,29051,63,0,0,138542802010117
7161,29051,63,0,1,138551391944709
7162,29051,63,0,2,138559981879301
7163,29051,63,0,3,138568571813893
7164,29051,63,0,4,138577161748485
7165,29051,63,0,5,138585751683077
7166,29051,63,0,6,138594341617669
7167,29051,63,0,7,138602931552261
7168,29053,0,0,0,4336910342
7169,29053,0,0,1,12926844934
7170,29053,0,0,2,21516779526
7171,29053,0,0,3,30106714118
7172,29053,0,0,4,38696648710
7173,29053,0,0,5,47286583302
7174,29053,0,0,6,55876517894
7175,29053,0,0,7,64466452486
7176,29053,1,0,0,2203360165894
7177,29053,1,0,1,2211950100486
7178,29053,1,0,2,2220540035078
7179,29053,1,0,3,2229129969670
7180,29053,1,0,4,2237719904262
7181,29053,1,0,5,2246309838854
7182,29053,1,0,6,2254899773446
7183,29053,1,0,7,2263489708038
7184,29053,2,0,0,4402383421446
7185,29053,2,0,1,4410973356038
7186,29053,2,0,2,4419563290630
7187,29053,2,0,3,4428153225222
7188,29053,2,0,4,4436743159814
7189,29053,2,0,5,4445333094406
7190,29053,2,0,6,4453923028998
7191,29053,2,0,7,4462512963590
7192,29053,3,0,0,6601406676998
7193,29053,3,0,1,6609996611590
7194,29053,3,0,2,6618586546182
7195,29053,3,0,3,6627176480774
7196,29053,3,0,4,6635766415366
7197,29053,3,0,5,6644356349958
7198,29053,3,0,6,6652946284550
7199,29053,3,0,7,6661536219142
7200,29053,4,0,0,8800429932550
7201,29053,4,0,1,8809019867142
7202,29053,4,0,2,8817609801734
7203,29053,4,0,3,8826199736326
7204,29053,4,0,4,8834789670918
7205,29053,4,0,5,8843379605510
7206,29053,4,0,6,8851969540102
7207,29053,4,0,7,8860559474694
7208,29053,5,0,0,10999453188102
7209,29053,5,0,1,11008043122694
7210,29053,5,0,2,11016633057286
7211,29053,5,0,3,11025222991878
7212,29053,5,0,4,11033812926470
7213,29053,5,0,5,11042402861062
7214,29053,5,0,6,11050992795654
7215,29053,5,0,7,11059582730246
7216,29053,6,0,0,13198476443654
7217,29053,6,0,1,13207066378246
7218,29053,6,0,2,13215656312838
7219,29053,6,0,3,13224246247430
7220,29053,6,0,4,13232836182022
7221,29053,6,0,5,13241426116614
7222,29053,6,0,6,13250016051206
7223,29053,6,0,7,13258605985798
7224,29053,7,0,0,15397499699206
7225,29053,7,0,1,15406089633798
7226,29053,7,0,2,15414679568390
7227,29053,7,0,3,15423269502982
7228,29053,7,0,4,15431859437574
7229,29053,7,0,5,15440449372166
7230,29053,7,0,6,15449039306758
7231,29053,7,0,7,15457629241350
7232,29053,8,0,0,17596522954758
7233,29053,8,0,1,17605112889350
7234,29053,8,0,2,17613702823942
7235,29053,8,0,3,17622292758534
7236,29053,8,0,4,17630882693126
7237,29053,8,0,5,17639472627718
7238,29053,8,0,6,17648062562310
7239,29053,8,0,7,17656652496902
7240,29053,9,0,0,19795546210310
7241,29053,9,0,1,19804136144902
7242,29053,9,0,2,19812726079494
7243,29053,9,0,3,19821316014086
7244,29053,9,0,4,19829905948678
7245,29053,9,0,5,19838495883270
7246,29053,9,0,6,19847085817862
7247,29053,9,0,7,19855675752454
7248,29053,10,0,0,21994569465862
7249,29053,10,0,1,22003159400454
7250,29053,10,0,2,22011749335046
7251,29053,10,0,3,22020339269638
7252,29053,10,0,4,22028929204230
7253,29053,10,0,5,22037519138822
7254,29053,10,0,6,22046109073414
7255,29053,10,0,7,22054699008006
7256,29053,11,0,0,24193592721414
7257,29053,11,0,1,24202182656006
7258,29053,11,0,2,24210772590598
7259,29053,11,0,3,24219362525190
7260,29053,11,0,4,24227952459782
7261,29053,11,0,5,24236542394374
7262,29053,11,0,6,24245132328966
7263,29053,11,0,7,24253722263558
7264,29053,12,0,0,26392615976966
7265,29053,12,0,1,26401205911558
7266,29053,12,0,2,26409795846150
7267,29053,12,0,3,26418385780742
7268,29053,12,0,4,26426975715334
7269,29053,12,0,5,26435565649926
7270,29053,12,0,6,26444155584518
7271,29053,12,0,7,26452745519110
7272,29053,13,0,0,28591639232518
7273,29053,13,0,1,28600229167110
7274,29053,13,0,2,28608819101702
7275,29053,13,0,3,28617409036294
7276,29053,13,0,4,28625998970886
7277,29053,13,0,5,28634588905478
7278,29053,13,0,6,28643178840070
7279,29053,13,0,7,28651768774662
7280,29053,14,0,0,30790662488070
7281,29053,14,0,1,30799252422662
7282,29053,14,0,2,30807842357254
7283,29053,14,0,3,30816432291846
7284,29053,14,0,4,30825022226438
7285,29053,14,0,5,30833612161030
7286,29053,14,0,6,30842202095622
7287,29053,14,0,7,30850792030214
7288,29053,15,0,0,32989685743622
7289,29053,15,0,1,32998275678214
7290,29053,15,0,2,33006865612806
7291,29053,15,0,3,33015455547398
7292,29053,15,0,4,33024045481990
7293,29053,15,0,5,33032635416582
7294,29053,15,0,6,33041225351174
7295,29053,15,0,7,33049815285766
7296,29053,16,0,0,35188708999174
7297,29053,16,0,1,35197298933766
7298,29053,16,0,2,35205888868358
7299,29053,16,0,3,35214478802950
7300,29053,16,0,4,35223068737542
7301,29053,16,0,5,35231658672134
7302,29053,16,0,6,35240248606726
7303,29053,16,0,7,35248838541318
7304,29053,17,0,0,37387732254726
7305,29053,17,0,1,37396322189318
7306,29053,17,0,2,37404912123910
7307,29053,17,0,3,37413502058502
7308,29053,17,0,4,37422091993094
7309,29053,17,0,5,37430681927686
7310,29053,17,0,6,37439271862278
7311,29053,17,0,7,37447861796870
7312,29053,18,0,0,39586755510278
7313,29053,18,0,1,39595345444870
7314,29053,18,0,2,39603935379462
7315,29053,18,0,3,39612525314054
7316,29053,18,0,4,39621115248646
7317,29053,18,0,5,39629705183238
7318,29053,18,0,6,39638295117830
7319,29053,18,0,7,39646885052422
7320,29053,19,0,0,41785778765830
7321,29053,19,0,1,41794368700422
7322,29053,19,0,2,41802958635014
7323,29053,19,0,3,41811548569606
7324,29053,19,0,4,41820138504198
7325,29053,19,0,5,41828728438790
7326,29053,19,0,6,41837318373382
7327,29053,19,0,7,41845908307974
7328,29053,20,0,0,43984802021382
7329,29053,20,0,1,43993391955974
7330,29053,20,0,2,44001981890566
7331,29053,20,0,3,44010571825158
7332,29053,20,0,4,44019161759750
7333,29053,20,0,5,44027751694342
7334,29053,20,0,6,44036341628934
7335,29053,20,0,7,44044931563526
7336,29053,21,0,0,46183825276934
7337,29053,21,0,1,46192415211526
7338,29053,21,0,2,46201005146118
7339,29053,21,0,3,46209595080710
7340,29053,21,0,4,46218185015302
7341,29053,21,0,5,46226774949894
7342,29053,21,0,6,46235364884486
7343,29053,21,0,7,46243954819078
7344,29053,22,0,0,48382848532486
7345,29053,22,0,1,48391438467078
7346,29053,22,0,2,48400028401670
7347,29053,22,0,3,48408618336262
7348,29053,22,0,4,48417208270854
7349,29053,22,0,5,48425798205446
7350,29053,22,0,6,48434388140038
7351,29053,22,0,7,48442978074630
7352,29053,23,0,0,50581871788038
7353,29053,23,0,1,50590461722630
7354,29053,23,0,2,50599051657222
7355,29053,23,0,3,50607641591814
7356,29053,23,0,4,50616231526406
7357,29053,23,0,5,50624821460998
7358,29053,23,0,6,50633411395590
7359,29053,23,0,7,50642001330182
7360,29053,24,0,0,52780895043590
7361,29053,24,0,1,52789484978182
7362,29053,24,0,2,52798074912774
7363,29053,24,0,3,52806664847366
7364,29053,24,0,4,52815254781958
7365,29053,24,0,5,52823844716550
7366,29053,24,0,6,52832434651142
7367,29053,24,0,7,52841024585734
7368,29053,25,0,0,54979918299142
7369,29053,25,0,1,54988508233734
7370,29053,25,0,2,54997098168326
7371,29053,25,0,3,55005688102918
7372,29053,25,0,4,55014278037510
7373,29053,25,0,5,55022867972102
7374,29053,25,0,6,55031457906694
7375,29053,25,0,7,55040047841286
7376,29053,26,0,0,57178941554694
7377,29053,26,0,1,57187531489286
7378,29053,26,0,2,57196121423878
7379,29053,26,0,3,57204711358470
7380,29053,26,0,4,57213301293062
7381,29053,26,0,5,57221891227654
7382,29053,26,0,6,57230481162246
7383,29053,26,0,7,57239071096838
7384,29053,27,0,0,59377964810246
7385,29053,27,0,1,59386554744838
7386,29053,27,0,2,59395144679430
7387,29053,27,0,3,59403734614022
7388,29053,27,0,4,59412324548614
7389,29053,27,0,5,59420914483206
7390,29053,27,0,6,59429504417798
7391,29053,27,0,7,59438094352390
7392,29053,28,0,0,61576988065798
7393,29053,28,0,1,61585578000390
7394,29053,28,0,2,61594167934982
7395,29053,28,0,3,61602757869574
7396,29053,28,0,4,61611347804166
7397,29053,28,0,5,61619937738758
7398,29053,28,0,6,61628527673350
7399,29053,28,0,7,61637117607942
7400,29053,29,0,0,63776011321350
7401,29053,29,0,1,63784601255942
7402,29053,29,0,2,63793191190534
7403,29053,29,0,3,63801781125126
7404,29053,29,0,4,63810371059718
7405,29053,29,0,5,63818960994310
7406,29053,29,0,6,63827550928902
7407,29053,29,0,7,63836140863494
7408,29053,30,0,0,65975034576902
7409,29053,30,0,1,65983624511494
7410,29053,30,0,2,65992214446086
7411,29053,30,0,3,66000804380678
